Time	Time Iteration	FSI Iteration	q1	qdot1	qddot1	q2	qdot2	qddot2	
0.0	0	3	-0.07852415751899422	0.33068812805903636	582.6501354894655	-0.12254247942304138	0.5041411664674188	634.9410158653537
0.001	1	3	-0.0779264027691817	0.8560429582166109	536.2100375639084	-0.12174838524660037	1.081355630718937	560.4631890749848
0.002	2	3	-0.07683196481435779	1.3375142062431593	433.03620660410473	-0.1204206679181743	1.5798643846284415	441.49742309808323
0.003	3	3	-0.0753153588486103	1.7025254730381905	300.27393185179164	-0.11866739028729671	1.935086263747073	274.30486733738013
0.004	4	3	-0.0734914805464129	1.9515950291764605	194.82982809222187	-0.1166437683358429	2.1217179106508044	99.77381498074263
0.005	5	3	-0.07145957987170241	2.1165417309701624	130.49579037892894	-0.11450760614910459	2.158672855341965	-30.753256776168474
0.006	6	3	-0.06928552191893501	2.2338809261910413	100.38051532310948	-0.1123743010870921	2.11190547829565	-72.63138043812431
0.007	7	3	-0.06700190031994102	2.334045871467934	96.98096173433782	-0.1102847832803354	2.0662615937923445	-28.241700121645994
0.008	8	3	-0.06461578246929002	2.4378129665776718	108.85604645118075	-0.10820657574518895	2.0859703425671032	62.50807592352991
0.009000000000000001	9	3	-0.06212056742139561	2.5519979743514867	119.63568530360672	-0.10606587718820319	2.1906018790130126	147.40528246833082
0.010000000000000002	10	3	-0.05950843170874046	2.6720088881928894	121.3890605568819	-0.1037896377345185	2.3586164698736622	192.99175822898442
0.011000000000000003	11	3	-0.05677499986309409	2.794727221051867	123.957088225982	-0.10133171154094227	2.5559344684602996	205.33763844882534
0.012000000000000004	12	3	-0.05391596529208632	2.9229973196568606	131.97730967511367	-0.09867701740911122	2.753685233845609	192.91585495648047
0.013000000000000005	13	3	-0.05092267511421623	3.0628779227145047	147.00525990858137	-0.09583330018373593	2.9348112460546276	170.4519596618142
0.014000000000000005	14	3	-0.047780684176820916	3.2200895716887645	166.8795552501494	-0.09282016503372223	3.0927898112753813	145.75346013843966
0.015000000000000006	15	3	-0.044472857622310624	3.3946123388626477	182.62476624702634	-0.08966249115453019	3.2240715819511805	117.23456915334924
0.016000000000000007	16	3	-0.04098630421768597	3.5780878598277566	185.7306458392618	-0.08638898328207885	3.3246859307732683	84.4662834585697
0.017000000000000008	17	3	-0.03731866797136477	3.757534544043058	174.73010287535598	-0.08303001298353221	3.394930935683139	55.59115350143342
0.01800000000000001	18	3	-0.033480164486182164	3.920501118087836	152.45569668392545	-0.07961160533648912	3.443025781784347	39.21028718531382
0.01900000000000001	19	3	-0.02949115440677089	4.058947951741012	125.01230260943274	-0.07614874222304996	3.483012689634473	38.9701177503634
0.02000000000000001	20	3	-0.025377009081532363	4.170828033338497	98.62996538047604	-0.07264300068492333	3.5280699164465483	49.90289711794925
0.02100000000000001	21	3	-0.02116276071325577	4.258955166209313	77.0866331401936	-0.06908691026752911	3.583499520556461	60.94424764024109
0.022000000000000013	22	3	-0.0168687683996708	4.329916551531608	63.90685384394592	-0.06547197386627657	3.6460226592032363	64.89038650423237
0.023000000000000013	23	3	-0.012507384227312464	4.393187097682307	61.443522066475914	-0.06179463218506892	3.7087192633916755	61.336192222203145
0.024000000000000014	24	3	-0.00808128619097436	4.4587866472031115	68.67803830652036	-0.058057688992323005	3.7655466886589632	52.86499227515298
0.025000000000000015	25	3	-0.0035848186779306136	4.533579928960124	80.40892814141172	-0.0542690866958643	3.812256498632916	40.938544138287995
0.026000000000000016	26	3	0.0009912649221135452	4.618055476713301	88.9019324260765	-0.05044045695786201	3.845763449128643	26.369030767991827
0.027000000000000017	27	3	0.005653444328359555	4.7061672777744965	88.32899639775748	-0.04658523837975025	3.8654434119235166	12.871757079349413
0.028000000000000018	28	2	0.010400486102149324	4.788339456245248	77.1894305263148	-0.04271532137989977	3.8749170673058764	5.405446655904037
0.02900000000000002	29	3	0.015221869584469385	4.855353418832404	57.75963164868554	-0.038837731475417483	3.880422025561481	4.837936493020712
0.03000000000000002	30	3	0.020099704906809377	4.901521752363799	34.952315149797634	-0.03495431766466176	3.8863458169599054	6.7357243064595
0.03100000000000002	31	3	0.025013028134380933	4.926309190502265	14.374804879514079	-0.0310649748484055	3.8923466361636176	5.6026739028584265
0.03200000000000002	32	3	0.02994290804894204	4.934331421548188	0.8824209520228952	-0.02717176581204815	3.894337408862537	-1.0120533045922269
0.03300000000000002	33	3	0.03487652427940671	4.9333266809079195	-3.863708306850528	-0.023281055614172378	3.887610941747636	-11.959470883893351
0.03400000000000002	34	3	0.03980850044193073	4.930651854861807	-2.1983331634096728	-0.01940295756434185	3.869254873672385	-24.56808758626706
0.035000000000000024	35	3	0.04473887846268027	4.929966324763107	0.6912498674113441	-0.015548943827414877	3.839404916315226	-35.336314844109936
0.036000000000000025	36	3	0.04966875274303244	4.929776744962837	-0.6052852313340916	-0.0117286282081647	3.801628302708373	-40.80567534283096
0.037000000000000026	37	3	0.05459571227544526	4.924483652252496	-9.172992203420222	-0.0079470394211166	3.7616178011468255	-39.921298586393014
0.03800000000000003	38	3	0.05951125623058513	4.90732690204887	-24.40052730100008	-0.004204022510992412	3.724227624801969	-35.27684087598435
0.03900000000000003	39	3	0.06440134363779536	4.873795056584625	-42.3596535045975	-0.0004965771766081681	3.690459268178353	-32.09712345068092
0.04000000000000003	40	3	0.06924970919972614	4.823841424227203	-57.82472806004085	0.003177035194911048	3.6567990226137774	-34.592771513161296
0.04100000000000003	41	3	0.07404215896219431	4.761690201978512	-67.15892505515664	0.006813850020581926	3.617218597794236	-43.820112270893034
0.04200000000000003	42	3	0.07876958899203289	4.693449408837555	-70.03970730910996	0.010405295244211238	3.566347000483861	-57.435519417734284
0.04300000000000003	43	3	0.08342827377639166	4.62394827252997	-69.35835773176218	0.013939278861819396	3.5023595919438715	-70.59046055247852
0.04400000000000003	44	3	0.08801734110789791	4.554197415969407	-69.99672066586834	0.017404337585746974	3.4282826219024347	-78.18167174607706
0.04500000000000003	45	3	0.09253481011131577	4.48097014662141	-75.87554458710926	0.020793757500267504	3.3506868413104374	-77.88618878809352
0.046000000000000034	46	3	0.09697439911443144	4.398760756509823	-87.86434892329336	0.02410725392473505	3.2760807670358107	-71.95243436805525
0.047000000000000035	47	3	0.10132486597860195	4.302967953322893	-103.33444703145584	0.027349050231106037	3.2071767562575175	-65.87189646448007
0.048000000000000036	48	3	0.10557220656345585	4.192530528214644	-117.66681738049968	0.030523375482857697	3.1413365139070115	-65.20686526896915
0.04900000000000004	49	3	0.10970341333592426	4.070492901153134	-126.96751184122283	0.03363009053145718	3.0723319825595143	-71.97616109076884
