VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
         10,           0,           3,      -3.782489509,       -1.27023395,      -1.279550705,       1.747841722,      -2.730752851,       2.685110396,   -0.002635360292,     -0.1690637327,                 0,                 0,                 0,     0.01966451764,   -0.002635360292,     -0.1690637327,                 0,       64.15203765,              -nan,      -1.706424735,      -1.580154072,      -1.595355112,      -1.611229153,      -3.062644715,       -1.11965909
         10,           0,           4,      -4.071412275,      -1.498432733,      -1.537849681,       1.442335548,      -2.739534592,       2.680490347,   -0.002436023068,     -0.1711687217,                 0,                 0,                 0,     0.01714171077,   -0.002436023068,     -0.1711687217,                 0,       70.26564075,              -nan,      -1.995347501,      -1.808352855,      -1.853654088,      -1.916735327,      -3.071426455,      -1.124279139
         10,           0,           0,       -4.22127264,      -1.647561228,      -1.705720732,       1.267611334,      -2.746995564,       2.643064918,   -0.002198052152,     -0.1722747905,                 0,                 0,                 0,     0.01549843217,   -0.002198052152,     -0.1722747905,                 0,       78.37611601,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         10,           0,           1,      -4.306623098,      -1.753584622,      -1.819542997,       1.168863066,      -2.753105734,       2.606219162,   -0.001783860997,     -0.1739970097,                 0,                 0,                 0,     0.01350020957,   -0.001783860997,     -0.1739970097,                 0,       97.53955606,              -nan,    -0.08535045735,     -0.1060233941,     -0.1138222651,    -0.09874826808,   -0.006110169338,    -0.03684575643
         10,           0,           2,      -4.360375835,      -1.833937329,      -1.897136172,       1.108028859,      -2.758096712,       2.590238632,    -0.00121841089,     -0.1757927901,                 0,                 0,                 0,     0.01161267742,    -0.00121841089,     -0.1757927901,                 0,       144.2803833,              -nan,     -0.1391031947,     -0.1863761005,     -0.1914154404,      -0.159582475,    -0.01110114749,    -0.05282628685
         10,           0,           3,       -4.39625815,      -1.897462828,      -1.946824385,       1.067555377,      -2.762397967,       2.600730319,  -0.0004920971868,     -0.1777088372,                 0,                 0,                 0,    0.009790268131,  -0.0004920971868,     -0.1777088372,                 0,        361.125489,              -nan,     -0.1749855096,     -0.2499015999,     -0.2411036538,      -0.200055957,    -0.01540240308,     -0.0423345996
         10,           0,           4,      -4.421389004,      -1.948413624,       -1.97447175,       1.039187188,      -2.766625364,         2.6263638,   0.0003911852604,     -0.1798161719,                 0,                 0,                 0,    0.007968340429,   0.0003911852604,     -0.1798161719,                 0,      -459.6701106,              -nan,     -0.2001163635,     -0.3008523952,     -0.2687510184,     -0.2284241458,    -0.01962979993,    -0.01670111838
         11,           0,           0,      -2.051090355,      0.3336096372,      0.3360463863,       3.384030683,       0.199890514,       3.671932514,  -4.545270249e-06,     -0.1661474176,                 0,                 0,                 0,     0.01111930316,  -4.545270249e-06,     -0.1661474176,                 0,       36553.91395,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         11,           0,           1,      -2.722749236,      -0.369882998,     -0.3487607135,        2.74637083,      -1.405623649,       2.713539518,   0.0008483198306,     -0.1642924833,                 0,                 0,                 0,     0.01024300349,   0.0008483198306,     -0.1642924833,                 0,      -193.6680924,              -nan,     -0.6716588818,     -0.7034926352,     -0.6848070998,     -0.6376598529,      -1.605514163,     -0.9583929962
         11,           0,           2,      -3.311009296,     -0.9338238184,     -0.9152145991,       2.200744303,      -2.688956237,        2.75827685,    0.002022944501,     -0.1660110283,                 0,                 0,                 0,    0.008558824775,    0.002022944501,     -0.1660110283,                 0,      -82.06405479,              -nan,      -1.259918942,      -1.267433456,      -1.251260985,       -1.18328638,      -2.888846751,      -0.913655664
         11,           0,           3,      -3.779647313,      -1.328022449,      -1.344036253,       1.757353944,      -2.769616262,       2.764028772,    0.003286723035,     -0.1684865915,                 0,                 0,                 0,    0.006917309179,    0.003286723035,     -0.1684865915,                 0,      -51.26278963,              -nan,      -1.728556959,      -1.661632087,      -1.680082639,      -1.626676739,      -2.969506776,     -0.9079037426
         11,           0,           4,      -4.064016063,      -1.580494222,      -1.633521765,       1.454355379,      -2.777260619,       2.765621016,    0.004580144358,     -0.1709147047,                 0,                 0,                 0,    0.005514536282,    0.004580144358,     -0.1709147047,                 0,      -37.31644494,              -nan,      -2.012925708,      -1.914103859,      -1.969568151,      -1.929675304,      -2.977151133,     -0.9063114985
         11,           0,           0,      -4.210102603,      -1.735773265,      -1.793690471,       1.280605277,      -2.783651616,        2.73766682,    0.005904606226,     -0.1729558563,                 0,                 0,                 0,    0.004581642203,    0.005904606226,     -0.1729558563,                 0,      -29.29168342,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         11,           0,           1,      -4.294948845,      -1.829384984,      -1.862514348,       1.179662478,      -2.788932717,       2.693462454,    0.007356412111,     -0.1753184109,                 0,                 0,                 0,    0.003547433458,    0.007356412111,     -0.1753184109,                 0,      -23.83205403,              -nan,    -0.08484624218,    -0.09361171924,    -0.06882387748,     -0.1009427988,   -0.005281100919,    -0.04420436545
         11,           0,           2,      -4.351775602,      -1.886965923,      -1.885373561,       1.113733649,      -2.793382632,       2.655044747,    0.008966296791,     -0.1778731033,                 0,                 0,                 0,    0.002607182923,    0.008966296791,     -0.1778731033,                 0,      -19.83796738,              -nan,      -0.141672999,     -0.1511926583,    -0.09168309076,     -0.1668716275,    -0.00973101645,    -0.08262207271
         11,           0,           3,      -4.393341816,      -1.923914558,      -1.889460581,       1.066302715,      -2.797497615,       2.633817579,     0.01075657448,     -0.1807035718,                 0,                 0,                 0,    0.001714234323,     0.01075657448,     -0.1807035718,                 0,      -16.79936043,              -nan,     -0.1832392127,     -0.1881412936,    -0.09577011001,      -0.214302562,      -0.013845999,     -0.1038492407
         11,           0,           4,      -4.425694909,      -1.948528454,      -1.887151341,       1.029889973,      -2.801894134,       2.635407038,     0.01270963489,     -0.1838580197,                 0,                 0,                 0,   0.0008150819313,     0.01270963489,     -0.1838580197,                 0,      -14.46603473,              -nan,     -0.2155923059,     -0.2127551894,    -0.09346087062,     -0.2507153034,    -0.01824251765,      -0.102259782
         12,           0,           0,      -2.026072048,      0.3520055663,      0.3557148471,       3.407894213,     0.07654237178,       3.526928962,     0.01317900915,     -0.1686230522,                 0,                 0,                 0,    0.006609689668,     0.01317900915,     -0.1686230522,                 0,      -12.79482017,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         12,           0,           1,      -2.711478937,     -0.3646410951,     -0.3414923233,       2.760921079,      -1.504519996,       2.729921021,     0.01502405129,     -0.1678454945,                 0,                 0,                 0,    0.006446266834,     0.01502405129,     -0.1678454945,                 0,      -11.17178658,              -nan,     -0.6854068882,     -0.7166466614,     -0.6972071704,     -0.6469731344,      -1.581062368,     -0.7970079412
         12,           0,           2,      -3.319148756,     -0.9415638953,      -0.917469016,       2.200306365,       -2.73824671,       2.748926819,      0.0171057925,     -0.1709358358,                 0,                 0,                 0,     0.00535036873,      0.0171057925,     -0.1709358358,                 0,      -9.992862698,              -nan,      -1.293076707,      -1.293569462,      -1.273183863,      -1.207587848,      -2.814789082,     -0.7780021432
         12,           0,           3,      -3.824920465,      -1.348460235,      -1.346552894,       1.723111599,      -2.804109454,       2.728933165,     0.01915086369,     -0.1747552163,                 0,                 0,                 0,    0.004307828442,     0.01915086369,     -0.1747552163,                 0,      -9.125187206,              -nan,      -1.798848417,      -1.700465802,      -1.702267741,      -1.684782614,      -2.880651826,     -0.7979957969
         12,           0,           4,       -4.14721542,       -1.59825273,      -1.609429666,       1.373075644,      -2.810874217,       2.729007555,     0.02109504343,     -0.1784944736,                 0,                 0,                 0,    0.003454500244,     0.02109504343,     -0.1784944736,                 0,      -8.461441388,              -nan,      -2.121143372,      -1.950258296,      -1.965144513,      -2.034818569,      -2.887416589,     -0.7979214065
         13,           0,           0,      -2.004121575,      0.3691746538,       0.375174936,       3.429257781,    -0.02781737943,       3.395471373,     0.02138490177,     -0.1633177756,                 0,                 0,                 0,      0.0092889266,     0.02138490177,     -0.1633177756,                 0,      -7.637059894,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         13,           0,           1,      -2.707218712,     -0.3607601825,     -0.3314107999,       2.768677629,      -1.592953146,       2.685995717,     0.02297320153,     -0.1620096066,                 0,                 0,                 0,    0.009638921067,     0.02297320153,     -0.1620096066,                 0,      -7.052112712,              -nan,     -0.7030971371,     -0.7299348362,     -0.7065857359,      -0.660580152,      -1.565135766,     -0.7094756563
         13,           0,           2,      -3.338655454,     -0.9626672313,     -0.9195009824,       2.186978925,      -2.768271066,       2.671907175,     0.02492862312,      -0.165052113,                 0,                 0,                 0,    0.009000616955,     0.02492862312,      -0.165052113,                 0,      -6.620987939,              -nan,      -1.334533879,      -1.331841885,      -1.294675918,      -1.242278856,      -2.740453687,     -0.7235641978
         13,           0,           3,      -3.867449672,      -1.397295785,      -1.359906772,       1.686262014,      -2.816164019,       2.562149446,     0.02709281711,     -0.1695068181,                 0,                 0,                 0,    0.008271321187,     0.02709281711,     -0.1695068181,                 0,      -6.256522436,              -nan,      -1.863328097,      -1.766470439,      -1.735081708,      -1.742995767,       -2.78834664,     -0.8333219266
         13,           0,           4,      -4.198244496,       -1.65665081,       -1.62850947,        1.32336943,      -2.818124193,       2.543668186,     0.02943255367,     -0.1746270299,                 0,                 0,                 0,    0.007558424654,     0.02943255367,     -0.1746270299,                 0,      -5.933125337,              -nan,      -2.194122921,      -2.025825464,      -2.003684406,      -2.105888351,      -2.790306813,     -0.8518031865
         13,           0,           0,      -4.358515548,      -1.792123048,      -1.767731148,       1.121290834,      -2.819367789,       2.532036633,     0.03194797664,     -0.1806300083,                 0,                 0,                 0,    0.006653966685,     0.03194797664,     -0.1806300083,                 0,      -5.653879439,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         13,           0,           1,      -4.438848417,      -1.867766369,      -1.847599644,        1.02091259,      -2.820572888,       2.540673467,      0.0345569786,     -0.1870021993,                 0,                 0,                 0,    0.005882035287,      0.0345569786,     -0.1870021993,                 0,      -5.411416361,              -nan,    -0.08033286991,    -0.07564332079,    -0.07986849653,     -0.1003782439,   -0.001205098422,                 0
         13,           0,           2,      -4.480923645,       -1.91889659,      -1.904328494,      0.9699059275,      -2.822248894,       2.565257344,     0.03720597604,      -0.193978708,                 0,                 0,                 0,    0.005057722324,     0.03720597604,      -0.193978708,                 0,      -5.213643845,              -nan,     -0.1224080976,     -0.1267735416,     -0.1365973459,     -0.1513849062,   -0.002881104804,                 0
         13,           0,           3,      -4.504752494,      -1.959385527,      -1.950122014,      0.9417731569,      -2.824890096,       2.600479149,      0.0398050284,     -0.2014604772,                 0,                 0,                 0,    0.004179726622,      0.0398050284,     -0.2014604772,                 0,      -5.061181597,              -nan,     -0.1462369465,     -0.1672624792,     -0.1823908664,     -0.1795176768,   -0.005522306469,                 0
         13,           0,           4,      -4.520980398,      -1.994775249,      -1.988187462,      0.9233956299,      -2.828892929,       2.635642768,     0.04225595333,     -0.2092464953,                 0,                 0,                 0,    0.003273499333,     0.04225595333,     -0.2092464953,                 0,      -4.951882014,              -nan,     -0.1624648506,     -0.2026522007,     -0.2204563147,     -0.1978952038,   -0.009525139359,                 0
         14,           0,           0,      -1.989963751,      0.3823828558,      0.3893549613,       3.443598945,     -0.1138964611,       3.293148542,     0.04277245499,     -0.1971238635,                 0,                 0,                 0,     0.00905702673,     0.04277245499,     -0.1971238635,                 0,      -4.608663765,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         14,           0,           1,       -2.71089706,     -0.3621756293,     -0.3306825616,       2.767547025,      -1.670557104,        2.70006114,     0.04443443604,     -0.1995805194,                 0,                 0,                 0,    0.009194111983,     0.04443443604,     -0.1995805194,                 0,      -4.491573139,              -nan,     -0.7209333098,     -0.7445584851,     -0.7200375229,     -0.6760519201,      -1.556660643,     -0.5930874022
         14,           0,           2,      -3.357339721,     -0.9786534639,     -0.9291479104,       2.171191559,      -2.784290489,       2.720314706,     0.04608629812,     -0.2060372124,                 0,                 0,                 0,    0.008277534896,     0.04608629812,     -0.2060372124,                 0,      -4.470682629,              -nan,       -1.36737597,       -1.36103632,      -1.318502872,      -1.272407386,      -2.670394028,     -0.5728338361
         14,           0,           3,      -3.889068746,      -1.421662701,      -1.379836188,       1.662974058,       -2.82529745,       2.703401487,     0.04751039148,      -0.213126848,                 0,                 0,                 0,    0.007289265673,     0.04751039148,      -0.213126848,                 0,      -4.485899639,              -nan,      -1.899104995,      -1.804045557,      -1.769191149,      -1.780624887,      -2.711400989,      -0.589747055
         14,           0,           4,      -4.195556335,      -1.690527058,      -1.679043092,       1.316470685,      -2.831560968,       2.703400385,     0.04867550141,     -0.2199064106,                 0,                 0,                 0,    0.006400840904,     0.04867550141,     -0.2199064106,                 0,      -4.517804732,              -nan,      -2.205592585,      -2.072909914,      -2.068398053,      -2.127128261,      -2.717664507,      -0.589748157
         14,           0,           0,      -4.324163658,       -1.84074558,      -1.848181308,       1.148326521,      -2.836771378,       2.668028927,     0.04962411244,     -0.2263392429,                 0,                 0,                 0,    0.005500391577,     0.04962411244,     -0.2263392429,                 0,      -4.561073878,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         14,           0,           1,      -4.388025129,      -1.928236769,      -1.929037973,       1.068800658,       -2.84112931,       2.621304717,       0.050412266,     -0.2326429218,                 0,                 0,                 0,    0.004750171691,       0.050412266,     -0.2326429218,                 0,      -4.614807867,              -nan,    -0.06386147081,    -0.08749118844,    -0.08085666553,    -0.07952586247,   -0.004357931758,    -0.04672421012
         14,           0,           2,      -4.428708076,       -1.98301978,      -1.962569257,       1.021467456,      -2.844877513,       2.582129011,     0.05108808984,     -0.2390078312,                 0,                 0,                 0,     0.00401744869,     0.05108808984,     -0.2390078312,                 0,      -4.678347378,              -nan,     -0.1045444177,     -0.1422741999,     -0.1143879492,      -0.126859065,   -0.008106135036,    -0.08589991554
         14,           0,           3,      -4.459197559,      -2.018612506,        -1.9745556,      0.9872838807,      -2.848423813,       2.565003802,     0.05168160688,      -0.245589932,                 0,                 0,                 0,     0.00326972415,     0.05168160688,      -0.245589932,                 0,      -4.751979413,              -nan,     -0.1350339004,     -0.1778669259,     -0.1263742926,     -0.1610426398,    -0.01165243467,     -0.1030251252
         14,           0,           4,      -4.484657804,      -2.042510211,      -1.978241681,      0.9593091875,      -2.852253351,       2.572591723,     0.05220172371,     -0.2524281817,                 0,                 0,                 0,    0.002498415926,     0.05220172371,     -0.2524281817,                 0,      -4.835629242,              -nan,     -0.1604941454,     -0.2017646304,     -0.1300603733,      -0.189017333,    -0.01548197312,    -0.09543720426
         15,           0,           0,       -1.98170031,      0.3903654274,      0.3978666915,        3.45189872,     -0.1875744484,       3.216510735,     0.05083818992,     -0.2391705132,                 0,                 0,                 0,    0.008206084969,     0.05083818992,     -0.2391705132,                 0,      -4.704544232,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         15,           0,           1,      -2.712516644,     -0.3623840599,     -0.3343234063,       2.767843383,      -1.739779261,       2.629227952,     0.05087833422,     -0.2404887113,                 0,                 0,                 0,    0.008594898097,     0.05087833422,     -0.2404887113,                 0,      -4.726741058,              -nan,     -0.7308163342,     -0.7527494873,     -0.7321900978,     -0.6840553373,      -1.552204812,     -0.5872827825
         15,           0,           2,      -3.362760451,     -0.9851296824,     -0.9392546006,       2.168776035,      -2.809166637,       2.676689197,     0.05108617421,     -0.2460850032,                 0,                 0,                 0,    0.007871790838,     0.05108617421,     -0.2460850032,                 0,      -4.817056806,              -nan,      -1.381060141,       -1.37549511,      -1.337121292,      -1.283122685,      -2.621592188,     -0.5398215382
         15,           0,           3,      -3.901920351,      -1.436655612,      -1.395944748,       1.654176003,       -2.84407175,       2.646472346,     0.05122697535,      -0.252481027,                 0,                 0,                 0,    0.007020559899,     0.05122697535,      -0.252481027,                 0,      -4.928673327,              -nan,      -1.920220041,       -1.82702104,      -1.793811439,      -1.797722717,      -2.656497301,     -0.5700383892
         15,           0,           4,      -4.223948788,      -1.705793105,      -1.693742478,       1.289203546,      -2.850836933,       2.651502971,     0.05123006346,     -0.2585811065,                 0,                 0,                 0,    0.006259802716,     0.05123006346,     -0.2585811065,                 0,       -5.04744849,              -nan,      -2.242248478,      -2.096158532,      -2.091609169,      -2.162695174,      -2.663262485,     -0.5650077638
         15,           0,           0,      -4.365395691,      -1.847039503,      -1.847742782,       1.102392109,      -2.856772555,        2.61904254,     0.05109312029,     -0.2642437395,                 0,                 0,                 0,    0.005481002328,     0.05109312029,     -0.2642437395,                 0,      -5.171806654,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         15,           0,           1,      -4.441275449,      -1.927111614,      -1.919278941,       1.009415899,      -2.861825716,       2.567243446,     0.05083181506,     -0.2696472925,                 0,                 0,                 0,    0.004906503456,     0.05083181506,     -0.2696472925,                 0,      -5.304695339,              -nan,    -0.07587975818,    -0.08007211122,    -0.07153615917,    -0.09297620988,   -0.005053160427,     -0.0517990938
         15,           0,           2,      -4.492747715,      -1.980203414,      -1.956666446,      0.9513532017,      -2.865937751,       2.515888546,     0.05046830319,     -0.2749424937,                 0,                 0,                 0,     0.00437947018,     0.05046830319,     -0.2749424937,                 0,      -5.447825195,              -nan,     -0.1273520237,     -0.1331639111,     -0.1089236644,      -0.151038907,   -0.009165196305,     -0.1031539942
         15,           0,           3,      -4.531122398,      -2.019244275,      -1.980211446,       0.909361631,      -2.869287184,       2.480620799,     0.05002780501,     -0.2802809827,                 0,                 0,                 0,    0.003867321795,     0.05002780501,     -0.2802809827,                 0,        -5.6025041,              -nan,     -0.1657267064,     -0.1722047716,     -0.1324686642,     -0.1930304777,    -0.01251462918,     -0.1384217417
         15,           0,           4,      -4.560914966,        -2.0498739,      -1.997572442,      0.8771069665,      -2.872153079,       2.471333123,     0.04953569837,     -0.2857183634,                 0,                 0,                 0,    0.003365081025,     0.04953569837,     -0.2857183634,                 0,       -5.76792844,              -nan,     -0.1955192751,     -0.2028343966,     -0.1498296606,     -0.2252851422,    -0.01538052368,     -0.1477094176
         16,           0,           0,      -1.973462635,      0.3967108367,      0.4056707058,       3.459803986,     -0.2534916768,       3.156215289,     0.04712409678,     -0.2702979955,                 0,                 0,                 0,    0.009431606249,     0.04712409678,     -0.2702979955,                 0,      -5.735876419,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         16,           0,           1,      -2.707621404,     -0.3609860948,     -0.3333896032,       2.774635361,      -1.802761292,       2.565977555,     0.04628438824,     -0.2696952582,                 0,                 0,                 0,      0.0102599127,     0.04628438824,     -0.2696952582,                 0,      -5.826916343,              -nan,     -0.7341587682,     -0.7576969315,      -0.739060309,     -0.6851686257,      -1.549269615,     -0.5902377343
         16,           0,           2,      -3.359231756,     -0.9936278919,     -0.9461679024,       2.176540615,      -2.823261915,       2.634400963,     0.04571536718,     -0.2734740578,                 0,                 0,                 0,    0.009958366489,     0.04571536718,     -0.2734740578,                 0,      -5.982103496,              -nan,       -1.38576912,      -1.390338729,      -1.351838608,      -1.283263371,      -2.569770238,     -0.5218143267
         16,           0,           3,      -3.905016184,      -1.455630794,      -1.416848371,       1.657520491,      -2.850862122,        2.54624679,     0.04519327305,     -0.2781201388,                 0,                 0,                 0,    0.009516264741,     0.04519327305,     -0.2781201388,                 0,      -6.154016295,              -nan,      -1.931553548,      -1.852341631,      -1.822519077,      -1.802283495,      -2.597370446,     -0.6099684992
         16,           0,           4,      -4.234563402,      -1.724900009,      -1.724417111,       1.281306923,      -2.856429494,       2.551485225,     0.04463491682,     -0.2824835773,                 0,                 0,                 0,    0.009171003971,     0.04463491682,     -0.2824835773,                 0,      -6.328757785,              -nan,      -2.261100767,      -2.121610846,      -2.130087817,      -2.178497063,      -2.602937817,     -0.6047300647
         16,           0,           0,      -4.379342881,      -1.865464044,      -1.889368134,       1.088886961,      -2.861585023,       2.531415771,     0.04401984839,     -0.2865178497,                 0,                 0,                 0,    0.008751022027,     0.04401984839,     -0.2865178497,                 0,      -6.508833178,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         16,           0,           1,      -4.456779848,      -1.950176692,      -1.976949116,      0.9965395676,      -2.866098932,       2.492145077,     0.04330921246,     -0.2900037542,                 0,                 0,                 0,    0.008646129708,     0.04330921246,     -0.2900037542,                 0,      -6.696121627,              -nan,    -0.07743696681,    -0.08471264749,     -0.0875809821,    -0.09234739381,    -0.00451390853,    -0.03927069441
         16,           0,           2,       -4.50716921,      -2.011578526,      -2.029363306,      0.9412846192,      -2.869602381,       2.459560175,     0.04250746742,     -0.2932085023,                 0,                 0,                 0,    0.008618710675,     0.04250746742,     -0.2932085023,                 0,      -6.897811611,              -nan,     -0.1278263295,      -0.146114482,     -0.1399951721,     -0.1476023421,   -0.008017357871,    -0.07185559663
         16,           0,           3,      -4.542016233,      -2.060208379,      -2.063350291,      0.9035829478,      -2.872016398,       2.449934201,     0.04162537592,     -0.2962714863,                 0,                 0,                 0,    0.008630881827,     0.04162537592,     -0.2962714863,                 0,      -7.117569025,              -nan,     -0.1626733517,     -0.1947443347,     -0.1739821564,     -0.1853040136,    -0.01043137457,     -0.0814815705
         16,           0,           4,      -4.566930758,      -2.100021141,       -2.08574581,      0.8766176803,      -2.873455373,       2.469169291,     0.04068882611,     -0.2992636373,                 0,                 0,                 0,    0.008674774349,     0.04068882611,     -0.2992636373,                 0,      -7.354934165,              -nan,     -0.1875878766,     -0.2345570971,     -0.1963776757,     -0.2122692811,    -0.01187034998,    -0.06224648043
         17,           0,           0,      -1.963977272,      0.4020774339,      0.4141967296,       3.468725754,     -0.3138486238,       3.119499091,     0.03784969416,     -0.2812778943,                 0,                 0,                 0,      0.0150992999,     0.03784969416,     -0.2812778943,                 0,       -7.43144431,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         17,           0,           1,      -2.703755972,      -0.364723728,     -0.3325115191,       2.780105326,      -1.860112158,       2.502612407,     0.03660979596,     -0.2777659034,                 0,                 0,                 0,     0.01660180369,     0.03660979596,     -0.2777659034,                 0,      -7.587201626,              -nan,     -0.7397786993,     -0.7668011619,     -0.7467082487,     -0.6886204284,      -1.546263534,     -0.6168866846
         17,           0,           2,      -3.362280199,      -1.013358075,     -0.9591828613,       2.177288967,      -2.816446672,       2.665450514,     0.03568033463,     -0.2788034307,                 0,                 0,                 0,      0.0169095881,     0.03568033463,     -0.2788034307,                 0,      -7.813924213,              -nan,      -1.398302927,      -1.415435509,      -1.373379591,      -1.291436788,      -2.502598048,     -0.4540485771
         17,           0,           3,       -3.91287122,      -1.492396877,       -1.45231479,       1.653771238,      -2.837154777,       2.609280807,     0.03485446975,     -0.2809329997,                 0,                 0,                 0,     0.01698858156,     0.03485446975,     -0.2809329997,                 0,      -8.060171385,              -nan,      -1.948893947,      -1.894474311,      -1.866511519,      -1.814954517,      -2.523306153,     -0.5102182842
         17,           0,           4,      -4.238596507,      -1.768800836,      -1.784941375,       1.278027075,      -2.841844773,       2.610918445,     0.03404650139,     -0.2829473603,                 0,                 0,                 0,     0.01710150997,     0.03404650139,     -0.2829473603,                 0,      -8.310614856,              -nan,      -2.274619234,       -2.17087827,      -2.199138104,      -2.190698679,      -2.527996149,     -0.5085806459
         17,           0,           0,      -4.379398165,      -1.905572439,      -1.961941107,       1.089747208,      -2.846424998,       2.587943844,     0.03323853978,     -0.2849685551,                 0,                 0,                 0,     0.01699870093,     0.03323853978,     -0.2849685551,                 0,      -8.573437853,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         17,           0,           1,      -4.454995381,      -1.981715496,      -2.039683488,      0.9997982238,      -2.850466419,       2.548367918,      0.0323447474,     -0.2861600198,                 0,                 0,                 0,     0.01729962187,      0.0323447474,     -0.2861600198,                 0,      -8.847186726,              -nan,     -0.0755972156,    -0.07614305741,    -0.07774238092,    -0.08994898463,   -0.004041420747,    -0.03957592572
         17,           0,           2,      -4.504930343,      -2.033256456,      -2.069198437,      0.9448685962,      -2.853362007,       2.503546301,      0.0313715791,     -0.2870012231,                 0,                 0,                 0,     0.01766129051,      0.0313715791,     -0.2870012231,                 0,      -9.148446822,              -nan,     -0.1255321777,     -0.1276840176,     -0.1072573303,     -0.1448786121,   -0.006937008254,     -0.0843975432
         17,           0,           3,      -4.540718597,      -2.071578591,      -2.077062602,      0.9058850863,      -2.854799562,       2.482121365,     0.03032183996,     -0.2876150247,                 0,                 0,                 0,     0.01804025216,     0.03032183996,     -0.2876150247,                 0,      -9.485408046,              -nan,     -0.1613204314,     -0.1660061526,     -0.1151214956,     -0.1838621221,   -0.008374563611,     -0.1058224785
         17,           0,           4,      -4.567712337,       -2.10076528,      -2.075946559,      0.8764334485,      -2.854768366,        2.48949244,     0.02921836206,     -0.2880706991,                 0,                 0,                 0,     0.01842777352,     0.02921836206,     -0.2880706991,                 0,       -9.85923504,              -nan,     -0.1883141722,     -0.1951928415,     -0.1140054523,     -0.2133137599,   -0.008343367968,    -0.09845140358
         18,           0,           0,      -1.956064143,      0.4045770738,      0.4212255895,       3.476045679,      -0.369506768,        3.07986731,     0.02631080747,     -0.2679301926,                 0,                 0,                 0,      0.0247666022,     0.02631080747,     -0.2679301926,                 0,      -10.18327518,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         18,           0,           1,      -2.706624255,     -0.3726222427,     -0.3351077961,       2.778741624,      -1.912505478,       2.545769526,     0.02492333295,      -0.261569044,                 0,                 0,                 0,     0.02666388747,     0.02492333295,      -0.261569044,                 0,      -10.49494642,              -nan,     -0.7505601118,     -0.7771993165,     -0.7563333857,      -0.697304055,       -1.54299871,     -0.5340977843
         18,           0,           2,       -3.37801436,      -1.031249467,      -0.968955936,       2.164713663,      -2.785570811,       2.684282712,     0.02385512006,     -0.2599236528,                 0,                 0,                 0,      0.0272847033,     0.02385512006,     -0.2599236528,                 0,      -10.89592725,              -nan,      -1.421950217,      -1.435826541,      -1.390181526,      -1.311332015,      -2.416064043,     -0.3955845977
         18,           0,           3,      -3.939542119,      -1.514897993,      -1.459811227,       1.628749105,      -2.798406192,       2.594867313,     0.02291625948,     -0.2596472575,                 0,                 0,                 0,     0.02755348122,     0.02291625948,     -0.2596472575,                 0,      -11.33026346,              -nan,      -1.983477976,      -1.919475066,      -1.881036817,      -1.847296573,      -2.428899424,     -0.4849999967
         18,           0,           4,      -4.271459379,       -1.77896793,      -1.775921076,       1.241610468,      -2.800522604,       2.570487181,     0.02202370892,     -0.2594923408,                 0,                 0,                 0,       0.027759767,     0.02202370892,     -0.2594923408,                 0,      -11.78240876,              -nan,      -2.315395236,      -2.183545004,      -2.197146666,       -2.23443521,      -2.431015836,     -0.5093801293
         18,           0,           0,      -4.418299586,      -1.895564341,      -1.931381644,       1.045431501,      -2.802764992,       2.536597237,     0.02116820674,     -0.2597325963,                 0,                 0,                 0,     0.02761335836,     0.02116820674,     -0.2597325963,                 0,      -12.26993857,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         18,           0,           1,      -4.498879448,      -1.956337922,      -2.000265974,      0.9506229502,      -2.804651131,       2.489446549,     0.02023750888,     -0.2590161013,                 0,                 0,                 0,     0.02787869583,     0.02023750888,     -0.2590161013,                 0,      -12.79881347,              -nan,    -0.08057986246,    -0.06077358119,    -0.06888432938,    -0.09480855065,   -0.001886139013,    -0.04715068776
