Time	Time Iteration	FSI Iteration	q1	qdot1	qddot1	q2	qdot2	qddot2	q3	qdot3	qddot3	q4	qdot4	qddot4	q5	qdot5	qddot5	q6	qdot6	qddot6	
0.027000000000000017	27	3999	-0.6777810150053215	0.49407994796088417	123810.94904919737	-0.9206945541918301	-35.22388916397328	145669.5706677067	-0.06655231949515818	259.42799686427867	-11492.627850196688	-2.636413263595916	-153.92210146707816	169119.937815794	0.388729974123228	291.04836122178784	-61021.03132325893	-1.0787221871606603	226.51317752106013	-44973.24174437636	
0.028000000000000018	28	3999	-0.6201448566221158	115.41700691861476	107604.45048064223	-0.8816917669760364	112.58000655830622	151793.61491721068	0.1857222825776169	245.41075946743496	-16582.52700790346	-2.704628249870975	16.919292431395775	174279.88612484955	0.6440980978565136	220.8546066704663	-80030.35808092594	-0.8738495302041591	183.2569964652911	-42509.52104153578	
0.02900000000000002	29	3999	-0.4588687381227704	208.4657546743697	79783.53571898957	-0.6967619494398714	257.5954188189192	140205.25456028516	0.4214631001589118	226.3492500587139	-21553.685245145818	-2.603776529599632	185.07758859099474	163777.01901830404	0.8221094621047321	135.91765738947848	-90763.15491680402	-0.7088954136070589	146.23092413269478	-32392.94129516065	
0.03000000000000002	30	3999	-0.2205937800070529	269.9240845002015	44016.07363514033	-0.37725306640240375	382.6874168128179	111842.55670509694	0.6356409466594117	202.28432885585008	-26571.02579276244	-2.3439616764069107	335.66483313926165	138985.13826158253	0.9125358741987032	45.17247521218259	-91804.0836692772	-0.5743616461311748	122.06343449217763	-16575.47034216482	
0.03100000000000002	31	3999	0.06033300718049602	294.0503121012544	4637.604565397992	0.049340580290979666	472.59264717159647	69519.09949620509	0.8232231148921193	173.16161650348585	-31665.79565480735	-1.9490993480684498	455.8632052948746	102689.77119516517	0.9144809460934417	-41.594975221678425	-82842.23672077537	-0.4552587662160043	115.14689711904998	2392.356097401679	
0.03200000000000002	32	3999	0.3460183712713152	279.476269639312	-33881.20699078897	0.5421050822510424	515.6415573103351	17640.41293187618	0.9791524286365747	138.9780776406708	-36707.21041542569	-1.4542316781539024	536.1708406370091	58772.38995306832	0.8366579298811369	-114.88689701891158	-64755.485163549165	-0.33354998061709107	127.20479722405688	21687.117955047714	
0.03300000000000002	33	3999	0.5993228232601746	229.08901134854273	-67443.98048637218	1.0509648724917662	505.10907583314605	-38258.66566087422	1.098479181655437	99.94267279799524	-41402.10186053726	-0.9017832632020105	571.2795122920248	11785.958892364073	0.6965282978647415	-166.64105028602458	-39544.412594241425	-0.19086234511675643	157.18858965890053	38550.608204445045	
0.03400000000000002	34	3999	0.7878115777438414	149.4475053943264	-92755.80367804992	1.522024629985777	440.0400014808118	-92107.30916477735	1.176645817733034	56.62278281940429	-45323.60961754506	-0.3371681518522269	560.4992669365266	-33531.8518598586	0.5183667885236937	-191.23866747986048	-10119.07361658065	-0.01114022954057992	201.4970410530417	50601.07497083776	
0.035000000000000024	35	3999	0.8869445348285759	49.83781923379023	-107623.97446569294	1.9034225025702443	325.4511497170321	-137958.95019337183	1.2098965949619216	10.049244814359973	-47965.631490744505	0.19578252558080542	507.6940419335717	-72755.70459265434	0.3304591535531078	-186.2384515213748	20038.181516304794	0.21705883685002417	254.474854355682	56084.250644721615	
0.036000000000000025	36	3999	0.8822135621814358	-58.89541038898409	-111107.45082720369	2.151058152176886	171.87989514439317	-170646.26217891197	1.1957600442899534	-38.241931568318165	-48815.814483544986	0.6590926654424959	420.74415761035334	-102227.61338094914	0.16175688317360962	-152.73400168418883	47293.19000717946	0.49886863439633927	309.1189056768748	54040.20942975815	
0.037000000000000026	37	3999	0.7700796985188503	-165.58915352948875	-103511.12462729648	2.233564852726693	-5.679250440272881	-186358.18350782333	1.133534515709423	-86.24445222575399	-47436.903895828546	1.0241738762141483	310.60090455123617	-119422.95568048103	0.038392208222812405	-95.27850236052404	68310.84762594047	0.8321813020360138	357.9023066384624	44373.55006555476	
0.03800000000000003	38	3999	0.5577114801671182	-259.92760215623247	-86240.67520631079	2.1359705666603856	-189.3399970139737	-183073.98915929394	1.024699317790741	-131.5956341973941	-43544.71337351774	1.2742654006229976	190.0401183521377	-123190.58484394547	-0.019514986912483094	-21.375741203656744	80478.05774348484	1.207546518600614	393.6199983658222	27826.339120383494	
0.03900000000000003	39	3999	0.26165960669074695	-333.4104541114912	-61549.54841231849	1.8616311061413682	-360.2245361239813	-160804.5596357256	0.8731773630573876	-171.76011709071125	-37071.07945692552	1.405549378167923	72.25143506010679	-113843.92496684568	-0.0003541176566378458	59.406798472761785	82242.84623451991	1.6088788086358725	410.1644250023971	5864.17555501082	
0.04000000000000003	40	3999	-0.09429255272282078	-380.03739680352936	-32219.74543641468	1.4322045062019446	-500.49263720357584	-121611.9912823329	0.6853897198620446	-204.2635383762159	-28201.93135670877	1.4268533337951936	-30.585056267661372	-93095.87842879615	0.09749872334023156	136.59653966822452	73323.73601332048	2.014865063251443	403.1544115735641	-19505.580972445285	
0.04100000000000003	41	3999	-0.4817983676595387	-396.66545245503175	-1221.7235259821757	0.8856493486504347	-595.2771241517938	-69403.22664558685	0.4700663403177423	-226.94813519492658	-17383.814378290503	1.35800250650154	-108.58412031273974	-63846.807884299196	0.2654218897335392	200.10251307486288	54759.852299172715	2.400898515009351	370.36204970275315	-45958.76224224906	
0.04200000000000003	42	3999	-0.8708114465065793	-383.03940178355606	28604.072220485185	0.2724473453033397	-634.3116569049316	-9518.70117550389	0.23780741243886191	-238.2177373130335	-5296.420612118237	1.2270264438273735	-155.16879336952704	-29850.058140328074	0.4855541765211692	241.46757713237767	28792.845092773678	2.741323084259491	311.9079591570833	-71095.67131538683	
0.04300000000000003	43	3999	-1.2323365149254466	-341.5336429557025	54809.68768839506	-0.3495523421811224	-613.069227345647	51839.78669412367	0.00042224564237909514	-237.23951458622028	7206.676774575603	1.066542503624714	-167.70858793508685	4708.091268651902	0.7329511886246944	254.92579983837763	-1406.1759240589076	3.0117554446247983	230.22141757098237	-92672.92870998604	
0.04400000000000003	44	3999	-1.5408131416585924	-276.67208238013177	75523.6204321022	-0.9211151088365426	-533.282928713706	108279.35696915741	-0.22989708776195544	-224.07423876732966	19182.464793012034	0.909721521371193	-147.7200330238808	35668.740766147406	0.9786295260222013	238.12806803767546	-32130.87860370003	3.1912604100531796	129.78553795495216	-108803.96608032548	
0.04500000000000003	45	3999	-1.7759518885770218	-194.50839237792744	89547.13893265674	-1.3877832292217964	-402.78852766801583	153910.39333441976	-0.44148618323638156	-199.71518662728977	29697.900819505834	0.7862797916898865	-100.61393148986762	59352.05509805534	1.193120656520494	192.44072821109398	-59604.97907285074	3.2641847474767745	16.70660235718509	-118112.0149487543	
0.046000000000000034	46	3999	-1.9239257999961985	-101.95170103240696	96366.6851258669	-1.7055497740545114	-234.70355685936843	183987.7364245557	-0.6241074623529389	-166.02706282733277	37931.845786967286	0.7189331980446876	-35.02157196939997	72952.93449158831	1.3500888159845152	122.77672771138694	-80458.62768810714	3.221499819023998	-101.84060116103097	-119826.15926062834	
0.047000000000000035	47	3999	-1.977900492923035	-6.1139668931205335	96096.52796934303	-1.8454269977439153	-46.03155995352779	195427.13959988218	-0.7697404431335185	-125.58895914814076	43266.504489717896	0.720695261569762	38.223951334431746	74839.68229297975	1.429557075661513	36.97913692921823	-92154.1261189436	3.061558154066955	-218.23351939251174	-113817.73983935008	
0.048000000000000036	48	3999	-1.9379534750973493	86.26204072681956	89372.57562476535	-1.7964125145788674	144.15564621930818	187139.1997487316	-0.8731756676968662	-81.45768899402036	45356.548555917456	0.7933072375860298	107.3396705103232	64725.22346235995	1.420334572905955	-55.1649141448618	-93305.5408812728	2.7902266999451983	-325.0309311544156	-100580.30735781907	
0.04900000000000004	49	3999	-1.8104811839131307	169.25712865150265	77220.70253015953	-1.566532544374477	316.7576190891988	160143.39738170264	-0.9323462759298566	-36.878170867056824	44166.89819042035	0.9269653475295954	160.94278880635449	43693.98827990636	1.321339695825703	-143.15370314624926	-83850.52897371212	2.42041438913906	-415.5580670546242	-81160.85548596717	
0.05000000000000004	50	3999	-1.607218131414383	238.09769379602656	60921.26792655481	-1.1818533174333639	454.68200869720795	117449.60315235147	-0.9483612562033308	5.0255270154267	39974.17259958435	1.1013708900513965	189.35447702327926	14082.724648294137	1.1416555637976349	-217.08589477525754	-65052.02056248916	1.97105935510744	-484.40450551836125	-57052.95965876773	
0.05100000000000004	51	3999	-1.3439978859290116	289.3496290131992	41886.52558930645	-0.6835755860068512	544.6540430581209	63720.59990482716	-0.9252391875696309	41.542276786972295	33331.538950031	1.28798795974305	185.7189098926577	-20771.326916915325	0.8993169578097867	-268.89211517592105	-39329.729430080675	1.4656787381870424	-527.8027722055855	-30063.722727269484	
0.05200000000000004	52	3999	-1.0393749760695474	321.00149558130397	21560.66511741858	-0.12353789992235038	578.6002654609583	4753.82007649312	-0.8693763030082646	70.61502574937039	25001.453607336436	1.4532654690100006	146.81920186142486	-56887.81807920783	0.6189905832292459	-293.32534071422145	-9943.793311635367	0.9306101922625718	-543.8673563683557	-2166.3496180207794	
0.05300000000000004	53	3999	-0.7132066213181102	332.46035352164023	1344.8261514814888	0.44137183156137366	554.4561025881818	-53159.22721502565	-0.7888134019601711	91.00342622957422	15864.949444228285	1.5624782965805728	73.50418833533985	-90068.418999816	0.3288518584105184	-288.5841299946152	19427.807556444066	0.3930888783004238	-532.6851189809519	24650.84430266836	
0.05400000000000004	54	3999	-0.3852703751915125	324.48286710219327	-17456.920372783454	0.955279431603205	476.31173043140905	-103923.79283932247	-0.6923885535061931	102.35049607732697	6819.115754261512	1.5837770487958582	-29.319018058071073	-116345.09640034765	0.05706284546535323	-256.49095590603696	45162.6274010935	-0.12069222412981301	-496.25810171945886	48529.6750206217	
0.05500000000000004	55	3999	-0.07397425426714085	299.05836354806763	-33678.74475162582	1.3691969583077628	353.8849565082777	-142305.61535260815	-0.5888738060998172	105.14811692247585	-1324.1584511378928	1.4920136552529852	-153.12635983791853	-132404.80582350044	-0.17169566721515106	-202.20610272569164	64156.11578821172	-0.5873960938119899	-438.30828760072365	67873.80846902133	
0.05600000000000004	56	3999	0.20479640937282398	259.2519593479575	-46330.71419678181	1.6460656436892473	201.38496848836274	-164493.66840508895	-0.48619290091696254	100.60898655343584	-7925.435323901626	1.2719328982537292	-286.6065775997463	-135946.51825480483	-0.339195632219112	-133.51803493541485	74212.97823064064	-0.9881000174713187	-363.96099496146945	81460.49332028042	
0.057000000000000044	57	3999	0.4386551491955403	209.00758579760546	-54640.49797772383	1.7644276245899417	35.89826359142661	-168499.93939566193	-0.39080359179722945	90.46427825901515	-12580.254358112299	0.9203854216866237	-416.793634878818	-125933.65974161566	-0.43576250560524593	-59.80581385864884	74317.30159790917	-1.30948864615569	-279.32958329379466	88526.81483071626	
0.058000000000000045	58	3999	0.6194705952728187	152.90541319382075	-58102.49068272761	1.7203417652173287	-124.51974919940673	-154353.09860602778	-0.30730454113558314	76.71518601311263	-15149.644459555768	0.4473188564158008	-530.384834316703	-102715.9453435814	-0.46124709009835946	9.189149148114584	64747.52447057368	-1.5445971277974186	-191.02930680071884	88825.67797400703	
0.059000000000000045	59	3999	0.74385416983556	95.86768494089722	-56532.11757958067	1.5273572906206028	-262.83290383204076	-124066.5153749556	-0.23829616463057854	61.37159436713464	-15755.688405260109	-0.12457010405017206	-615.1085198138503	-68008.10618019677	-0.4247586763438005	64.62136092142815	47022.98390277192	-1.6930497363088837	-105.6526189504778	82647.38206555732	
0.060000000000000046	60	3999	0.8133273734399554	42.81205897991694	-50117.39535578526	1.2145761445835506	-364.8709856613528	-81386.67666968997	-0.18449139835696707	46.211687081985346	-14743.88678363107	-0.761501606430938	-661.0001987456499	-24727.753216743407	-0.3432107823064804	99.66680826947811	23690.964047492216	-1.7607735330455816	-29.241901422450113	70803.556307159	
0.06100000000000005	61	3999	0.8341210499868726	-1.7383853380232068	-39455.411265284514	0.8230463324683281	-420.8321158605736	-31352.709152318916	-0.1450406279836185	32.59239612886383	-12618.434126550957	-1.4214394173427676	-661.4553801533552	23290.91133587028	-0.2388833149938879	110.37231297527086	-2016.0647530948067	-1.7592037708496884	33.201936501107625	54571.6806408369	
0.06200000000000005	62	3999	0.8165748488723434	-34.06612779160436	-25559.408995168385	0.4009103066513411	-426.2788656741473	20281.41440915952	-0.11800911959058627	21.332799227580974	-9959.98185536036	-2.057801629695791	-613.9503974140868	71678.10631724831	-0.13632910548111712	96.12292803602699	-26606.743968221832	-1.7040364589066552	78.1359095711521	35600.61944677832	
0.06300000000000004	63	3999	0.7741342185995208	-51.655283053380934	-9823.35204805152	-0.002135381707274314	-382.5247807144833	67695.63375621541	-0.10092852914727102	12.682024468806247	-7337.563854387156	-2.623686960453481	-520.3565823506269	115965.10155856679	-0.05903265373714171	59.67266930739821	-46784.13845846704	-1.6136215274949253	103.77934467920181	15780.581517660967	
0.06400000000000004	64	3999	0.721983417896087	-53.526172669965014	6064.686023301562	-0.34044461248411695	-296.37744370804063	105650.1215413301	-0.09133844942662311	6.371396616756549	-5226.837250082411	-3.076194721005787	-386.8148683655596	152031.7034503996	-0.026254770199043903	6.741299721519212	-59866.89393683308	-1.5071244292789152	110.2743363624277	-2915.4839772338983	
0.06500000000000004	65	3999	0.6754018805696048	-40.45693931763137	20261.675022694624	-0.5774681530174214	-179.2764611546003	130057.12014164	-0.08723993513238895	1.7390914629739305	-3945.6068163123086	-3.3804062100111225	-223.18293813890205	176518.77183684713	-0.05046608877495694	-54.76398305141901	-64124.26938965894	-1.402611310755642	99.67933652991303	-18608.21906622878	
0.06600000000000004	66	3999	0.6479808739357263	-15.04398145083034	30953.68304202545	-0.6896914102013738	-45.93161283828948	138415.73071607843	-0.08739940085126251	-2.093995979713168	-3614.94890040992	-3.5126292089294457	-42.11077611856459	187163.58100577447	-0.13569011275912402	-115.79563131524142	-58983.288908435796	-1.3152294326227798	75.78552032482379	-29691.567425077104	
0.06700000000000005	67	3999	0.6498792143417264	18.434727053783458	36567.92967661756	-0.6690446884969847	87.37960987868713	130063.47737513899	-0.09146568271457495	-6.024855024318708	-4150.521368371797	-3.4625819219672516	142.16154911303366	183023.80152914996	-0.2769542071958609	-167.34255898484824	-45083.74063042127	-1.2556570058107983	43.76115011498602	-34998.94727353113	
0.06800000000000005	68	3999	0.6863221331702976	54.36861876474512	35988.08600189615	-0.523543469878189	204.66059888027306	106219.77296864951	-0.0998918364063332	-10.775539851541884	-5284.372841100468	-3.2343003858148434	315.1617578131961	164567.35648930992	-0.46090146806698334	-201.5836827334724	-24177.07541538503	-1.2289826765660876	9.646497192133673	-33937.955427154724	
0.06900000000000005	69	3999	0.7565488986280254	86.36397926576315	28743.19573284339	-0.27611651724983927	291.9829918102593	69820.1184584067	-0.11368233517674724	-16.73523922131409	-6613.345739982459	-2.8456829818121623	463.5610634707258	133619.22048812144	-0.6674670973712862	-212.87145529255446	1114.3362474639039	-1.2341436868913838	-20.260805614044322	-26576.68152475897	
0.07000000000000005	70	3999	0.8533880284676854	107.95227153906109	15139.880478756277	0.038218933012075594	339.01593494639394	25163.23742729263	-0.1340117068875036	-23.85988481237393	-7666.582761809946	-2.3267238626219835	576.4283720585651	93170.9654674947	-0.8723892929649766	-198.42385175136047	27643.35854246299	-1.2640043524625426	-40.074945501898235	-13667.979188090285	
0.07100000000000005	71	3999	0.9635833842451348	113.38769941708843	-3688.465727964513	0.3764954673597564	340.1326128511609	-22586.257816365047	-0.16177888769992035	-31.64328379711261	-7982.175665264408	-1.7166196232937803	646.2364805104509	47072.99733733601	-1.0502237124919662	-158.6436443862401	52142.588652746184	-1.3060961909870021	-44.97979991713672	3396.515636709831	
0.07200000000000005	72	3999	1.0689141406056066	98.44265929057447	-25833.13426602562	0.6927686437339186	294.97930949417497	-67981.88931384837	-0.19717031258659795	-39.163359466970746	-7181.954963878559	-1.0600467518044787	669.5196502654246	-358.4891239320738	-1.1774745735301622	-97.03366444515831	71633.81598277861	-1.3439731145146427	-31.805134768387205	22703.63424086127	
0.07300000000000005	73	3999	1.1480549541439888	61.09847487479662	-48767.49138938571	0.9433627128857435	208.45385809301726	-105899.8642207535	-0.23930301384514432	-45.19641877602967	-5033.9207150646325	-0.40298962919402825	647.1181613100455	-44779.03746666369	-1.2354504659250365	-19.729295587994066	83789.93388967597	-1.3590665282003773	0.5460877640537909	42000.00502611992	
0.07400000000000005	74	3999	1.179021480842132	2.030902938471371	-69601.0720862129	1.0918066547851957	90.10648152684652	-132097.18393319502	-0.2860072328769401	-48.38291501379948	-1493.753231052577	0.21145833940752332	583.9882882304264	-82252.59640425656	-1.2124981707903497	65.2823054287433	87204.54650907622	-1.332863839098788	50.8752078613732	58922.049232804864	
0.07500000000000005	75	3999	1.1419545580911286	-75.19355430349793	-85406.52343625714	1.1129227706945162	-46.960750507830376	-143663.00248710654	-0.33378811293515603	-47.42121253827147	3280.0837891936912	0.7468988597081475	488.60113523131434	-109642.15416875585	-1.1053558293784704	149.14901929103598	81537.90900680584	-1.2491876358406258	115.70715971976324	71252.07837952666	
0.07600000000000005	76	3999	1.02192777965361	-164.26447703309393	-93582.98729927145	0.9956326703449984	-187.5662645632317	-139316.10516542825	-0.37798085967416944	-41.262288865759785	8939.379281190695	1.1766611263425741	371.9962377633633	-124914.04788375722	-0.9194849136457656	223.2167493800545	67524.9232045616	-1.0963284463543717	189.56359482343066	77172.9233976522	
0.07700000000000005	77	3999	0.8114297203012467	-256.6310375907824	-92211.06555072348	0.7441935388888523	-316.12570692115355	-119519.42237974895	-0.41308691220868543	-29.27853652901983	14985.18033037906	1.4857688711613886	246.59134995199548	-127324.74912495643	-0.6683723176189058	280.0337067473128	46849.286117191245	-0.8687862241435064	265.47347794934615	75491.53541033869	
0.07800000000000006	78	3999	0.5121816204036905	-342.3298027159982	-80351.7326099549	0.37775371453105744	-418.3470719049587	-86403.25078848211	-0.43325388015893124	-11.383725861694517	20827.095041801156	1.6716620309249346	124.87466947086794	-117471.29569018436	-0.3719219671858415	314.1737364797416	21905.060915881844	-0.5684063535539022	335.67621402937857	65803.55781705608	
