VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
        101,           0,          28,      -6.496435092,      -4.025172934,      -3.824845628,     -0.9893558766,      -4.630132755,     -0.2846628997,    0.008618564369,    -0.02802594336,                 0,                 0,                 0,     0.01064696388,    0.008618564369,    -0.02802594336,                 0,      -3.251811109,    0.003013327802,      -3.586545873,      -3.563956321,      -3.251413338,      -3.540312089,      -2.673825647,      -2.686700067
        101,           0,          29,      -6.565052971,      -4.052037096,      -3.875346022,      -1.056187163,      -4.636336691,     -0.2935959963,    0.008619421677,    -0.02804398135,                 0,                 0,                 0,     0.01065535244,    0.008619421677,    -0.02804398135,                 0,      -3.253580391,    0.003013327802,      -3.655163752,      -3.590820483,      -3.301913731,      -3.607143376,      -2.680029584,      -2.695633164
        101,           0,          30,      -6.632752587,      -4.081597881,      -3.928241575,      -1.123250488,      -4.642435132,      -0.301029599,    0.008619775281,    -0.02803385578,                 0,                 0,                 0,     0.01068214241,    0.008619775281,    -0.02803385578,                 0,       -3.25227223,    0.003013327802,      -3.722863367,      -3.620381268,      -3.354809284,      -3.674206701,      -2.686128025,      -2.703066767
        101,           0,          31,      -6.696608132,      -4.112754746,      -3.982584906,      -1.187884566,      -4.648443154,     -0.3127563912,    0.008619683474,      -0.028001119,                 0,                 0,                 0,      0.0107233954,    0.008619683474,      -0.028001119,                 0,      -3.248508961,    0.003013327802,      -3.786718913,      -3.651538132,      -3.409152615,      -3.738840779,      -2.692136046,      -2.714793559
        101,           0,          32,       -6.75451745,      -4.144760454,      -4.037965959,      -1.248047443,      -4.654372868,     -0.3283424948,     0.00861920908,    -0.02795124839,                 0,                 0,                 0,     0.01077524873,     0.00861920908,    -0.02795124839,                 0,       -3.24290177,    0.003013327802,      -3.844628231,       -3.68354384,      -3.464533668,      -3.799003655,       -2.69806576,      -2.730379663
        101,           0,          33,      -6.805639488,      -4.177108653,      -4.094341626,      -1.302683793,      -4.660233911,     -0.3466281269,    0.008618416325,    -0.02788937137,                 0,                 0,                 0,     0.01083412034,    0.008618416325,    -0.02788937137,                 0,      -3.236020438,    0.003013327802,      -3.895750269,       -3.71589204,      -3.520909336,      -3.853640006,      -2.703926804,      -2.748665295
        101,           0,          34,      -6.850331561,      -4.209358098,       -4.15170827,      -1.351734542,       -4.66603376,     -0.3665812372,    0.008617368551,    -0.02782007373,                 0,                 0,                 0,     0.01089684405,    0.008617368551,    -0.02782007373,                 0,      -3.228372277,    0.003013327802,      -3.940442341,      -3.748141485,       -3.57827598,      -3.902690755,      -2.709726652,      -2.768618405
        101,           0,          35,      -6.889632039,      -4.240959949,      -4.209671104,      -1.395771513,      -4.671777249,     -0.3891254525,     0.00861612666,    -0.02774728792,                 0,                 0,                 0,     0.01096074078,     0.00861612666,    -0.02774728792,                 0,      -3.220389975,    0.003013327802,      -3.979742819,      -3.779743336,      -3.636238813,      -3.946727726,      -2.715470141,       -2.79116262
        101,           0,          36,      -6.924656787,      -4.271155154,      -4.266983638,      -1.435503283,      -4.677467536,     -0.4103123581,    0.008614748106,    -0.02767424988,                 0,                 0,                 0,     0.01102363739,    0.008614748106,    -0.02767424988,                 0,      -3.212427055,    0.003013327802,      -4.014767568,      -3.809938541,      -3.693551347,      -3.986459496,      -2.721160428,      -2.812349526
        101,           0,          37,      -6.956234992,      -4.298993097,      -4.321199768,      -1.471433626,      -4.683106229,     -0.4303068118,    0.008613286299,    -0.02760350911,                 0,                 0,                 0,     0.01108384707,    0.008613286299,    -0.02760350911,                 0,       -3.20475927,    0.003013327802,      -4.046345773,      -3.837776484,      -3.747767477,      -4.022389839,      -2.726799121,       -2.83234398
        101,           0,          38,       -6.98485792,      -4.323488284,      -4.368763932,      -1.503791373,      -4.688693775,     -0.4485856693,     0.00861179025,    -0.02753697602,                 0,                 0,                 0,     0.01114012514,     0.00861179025,    -0.02753697602,                 0,       -3.19759019,    0.003013327802,      -4.074968701,      -3.862271671,      -3.795331641,      -4.054747586,      -2.732386667,      -2.850622837
        101,           0,          39,      -7.010830363,      -4.343876581,      -4.405979791,      -1.532677812,      -4.694229707,      -0.464623606,    0.008610304252,    -0.02747599219,                 0,                 0,                 0,     0.01119161156,    0.008610304252,    -0.02747599219,                 0,      -3.191059385,    0.003013327802,      -4.100941144,      -3.882659968,      -3.832547501,      -4.083634025,      -2.737922599,      -2.866660774
        101,           0,          40,      -7.034465174,      -4.359863999,      -4.430776472,      -1.558286692,       -4.69971319,     -0.4781097538,    0.008608868352,    -0.02742142626,                 0,                 0,                 0,     0.01123775707,    0.008608868352,    -0.02742142626,                 0,      -3.185253292,    0.003013327802,      -4.124575955,      -3.898647386,      -3.857344182,      -4.109242905,      -2.743406083,      -2.880146922
        101,           0,          41,      -7.056186643,      -4.371731531,      -4.444011002,      -1.581036868,      -4.705142785,     -0.4898385994,    0.008607516956,    -0.02737374128,                 0,                 0,                 0,     0.01127827763,    0.008607516956,    -0.02737374128,                 0,       -3.18021346,    0.003013327802,      -4.146297424,      -3.910514917,      -3.870578711,      -4.131993081,      -2.748835678,      -2.891875767
        101,           0,          42,       -7.07656603,      -4.380271764,      -4.449091799,      -1.601613851,      -4.710517038,     -0.4997748249,    0.008606278793,    -0.02733308222,                 0,                 0,                 0,     0.01131309325,    0.008606278793,    -0.02733308222,                 0,      -3.175946641,    0.003013327802,      -4.166676811,      -3.919055151,      -3.875659508,      -4.152570064,      -2.754209931,      -2.901811993
        101,           0,          43,      -7.096212929,      -4.386547796,      -4.450253793,      -1.620828826,      -4.715834549,     -0.5082457304,    0.008605176749,    -0.02729934956,                 0,                 0,                 0,     0.01134228069,    0.008605176749,    -0.02729934956,                 0,      -3.172433333,    0.003013327802,       -4.18632371,      -3.925331183,      -3.876821502,      -4.171785039,      -2.759527441,      -2.910282898
        101,           0,          44,      -7.115662715,      -4.391645714,      -4.451101085,      -1.639457874,       -4.72109407,     -0.5161769642,    0.008604227628,     -0.0272722616,                 0,                 0,                 0,      0.0113660359,    0.008604227628,     -0.0272722616,                 0,      -3.169635065,    0.003013327802,      -4.205773496,      -3.930429101,      -3.877668794,      -4.190414087,      -2.764786962,      -2.918214132
        101,           0,          45,      -7.135289136,      -4.396490187,      -4.454075534,      -1.658111178,       -4.72629449,     -0.5236594791,    0.008603441862,     -0.0272514054,                 0,                 0,                 0,     0.01138464502,    0.008603441862,     -0.0272514054,                 0,      -3.167500384,    0.003013327802,      -4.225399916,      -3.935273574,      -3.880643244,      -4.209067391,      -2.769987382,      -2.925696647
        101,           0,          46,      -7.155269583,      -4.401755378,      -4.460560736,      -1.677170736,      -4.731434929,     -0.5299041258,    0.008602823297,    -0.02723627695,                 0,                 0,                 0,     0.01139846218,    0.008602823297,    -0.02723627695,                 0,       -3.16596959,    0.003013327802,      -4.245380364,      -3.940538764,      -3.887128445,      -4.228126949,      -2.775127822,      -2.931941294
        101,           0,          47,      -7.175600313,      -4.407853304,      -4.471179383,      -1.696792606,      -4.736514829,     -0.5361781447,    0.008602369267,    -0.02722631268,                 0,                 0,                 0,     0.01140789241,    0.008602369267,    -0.02722631268,                 0,      -3.164978373,    0.003013327802,      -4.265711094,      -3.946636691,      -3.897747092,      -4.247748819,      -2.780207722,      -2.938215312
        101,           0,          48,      -7.196145914,      -4.414965603,      -4.486058598,      -1.716951824,      -4.741533612,     -0.5419190572,    0.008602071028,    -0.02722091432,                 0,                 0,                 0,     0.01141337779,    0.008602071028,    -0.02722091432,                 0,      -3.164460539,    0.003013327802,      -4.286256695,       -3.95374899,      -3.912626308,      -4.267908037,      -2.785226504,      -2.943956225
        101,           0,          49,       -7.21670456,      -4.423091284,      -4.505007189,      -1.737506843,      -4.746491011,     -0.5452162239,    0.008601914563,    -0.02721946888,                 0,                 0,                 0,     0.01141538541,    0.008601914563,    -0.02721946888,                 0,      -3.164350062,    0.003013327802,      -4.306815341,      -3.961874671,      -3.931574899,      -4.288463056,      -2.790183904,      -2.947253392
        101,           0,           0,      -7.071808479,      -4.432561528,      -4.528254053,      -1.597893058,      -4.750870177,     -0.3417754079,    0.008606397161,    -0.02743140292,                 0,                 0,                 0,     0.01129438562,    0.008606397161,    -0.02743140292,                 0,      -3.187327102,    0.003013325906,                 0,                 0,                 0,                 0,                 0,                 0
        101,           0,           1,      -7.229088597,      -4.441840348,       -4.52852153,      -1.750842474,      -4.755865019,     -0.2096977453,    0.008605730895,    -0.02740272578,                 0,                 0,                 0,     0.01131115731,    0.008605730895,    -0.02740272578,                 0,      -3.184241538,    0.003013325906,     -0.1572801183,   -0.009278819465,  -0.0002674770051,     -0.1529494168,    -0.00499484148,                 0
        101,           0,           2,      -7.248959954,      -4.452230517,      -4.578276498,      -1.771703458,      -4.760824021,     -0.4653084804,    0.008605170131,    -0.02737744946,                 0,                 0,                 0,      0.0113248062,    0.008605170131,    -0.02737744946,                 0,      -3.181511701,    0.003013325906,     -0.1771514749,    -0.01966898874,    -0.05002244469,     -0.1738104002,   -0.009953843681,     -0.2556107352
        101,           0,           3,      -7.276308313,      -4.462520269,      -4.611782967,      -1.800486587,      -4.765695133,      -0.481900595,     0.00860510442,     -0.0273735616,                 0,                 0,                 0,     0.01132524806,     0.00860510442,     -0.0273735616,                 0,      -3.181084187,    0.003013325906,     -0.2044998338,    -0.02995874071,    -0.08352891383,     -0.2025935298,    -0.01482495599,     -0.2722028498
        101,           0,           4,      -7.301027664,      -4.472712916,      -4.644515581,      -1.827094128,      -4.770452293,     -0.4986288539,    0.008605293269,    -0.02738058045,                 0,                 0,                 0,     0.01131877907,    0.008605293269,    -0.02738058045,                 0,       -3.18183002,    0.003013325906,      -0.229219185,    -0.04015138829,     -0.1162615282,       -0.22920107,    -0.01958211554,     -0.2889311087
        101,           0,           5,      -7.322830367,      -4.482620508,      -4.677717113,      -1.850960645,      -4.775094994,     -0.5201988006,     0.00860555689,    -0.02739085693,                 0,                 0,                 0,     0.01131000606,     0.00860555689,    -0.02739085693,                 0,      -3.182926716,    0.003013325906,     -0.2510218881,    -0.05005898005,     -0.1494630601,     -0.2530675877,    -0.02422481685,     -0.3105010553
        101,           0,           6,      -7.342711705,      -4.491960637,      -4.708673286,      -1.872758475,      -4.779636264,     -0.5484290584,    0.008605823628,    -0.02740165439,                 0,                 0,                 0,     0.01130067572,    0.008605823628,    -0.02740165439,                 0,       -3.18408273,    0.003013325906,     -0.2709032267,    -0.05939910924,     -0.1804192324,     -0.2748654178,     -0.0287660867,     -0.3387313131
        101,           0,           7,      -7.360220323,       -4.50042103,      -4.734427189,      -1.891691804,      -4.784094196,      -0.570560782,    0.008606067286,    -0.02741223053,                 0,                 0,                 0,     0.01129137045,    0.008606067286,    -0.02741223053,                 0,      -3.185221498,    0.003013325906,      -0.288411844,    -0.06785950196,     -0.2061731355,     -0.2937987459,    -0.03322401892,     -0.3608630367
        101,           0,           8,      -7.375016025,      -4.507748675,      -4.752643754,      -1.907147358,      -4.788485873,     -0.5836392752,    0.008606274894,    -0.02742231977,                 0,                 0,                 0,     0.01128238337,    0.008606274894,    -0.02742231977,                 0,      -3.186316973,    0.003013325906,     -0.3032075464,    -0.07518714723,     -0.2243897004,     -0.3092543009,    -0.03761569593,     -0.3739415299
        101,           0,           9,      -7.388015309,      -4.513864712,      -4.763211041,      -1.920022057,      -4.792823619,     -0.5915293014,    0.008606438591,    -0.02743174301,                 0,                 0,                 0,     0.01127393999,    0.008606438591,    -0.02743174301,                 0,      -3.187351274,    0.003013325906,     -0.3162068299,    -0.08130318337,     -0.2349569881,     -0.3221289992,    -0.04195344144,     -0.3818315561
        101,           0,          10,      -7.401186475,      -4.518928688,      -4.768627804,      -1.932546538,      -4.797114255,     -0.5972639767,    0.008606554333,    -0.02744035608,                 0,                 0,                 0,     0.01126622571,    0.008606554333,    -0.02744035608,                 0,      -3.188309168,    0.003013325906,     -0.3293779967,    -0.08636715978,     -0.2403737504,     -0.3346534801,    -0.04624407817,     -0.3875662315
        101,           0,          11,      -7.416325022,      -4.523285569,      -4.772431677,      -1.946896785,      -4.801360531,     -0.6016440454,     0.00860662133,    -0.02744804766,                 0,                 0,                 0,     0.01125938594,     0.00860662133,    -0.02744804766,                 0,       -3.18917803,    0.003013325906,     -0.3445165432,    -0.09072404042,     -0.2441776238,     -0.3490037279,    -0.05049035412,     -0.3919463001
        101,           0,          12,      -7.434000144,      -4.527321089,      -4.777330563,      -1.963963323,      -4.805563037,     -0.6057849672,    0.008606641356,    -0.02745473766,                 0,                 0,                 0,     0.01125352688,    0.008606641356,    -0.02745473766,                 0,      -3.189947916,    0.003013325906,     -0.3621916653,     -0.0947595607,     -0.2490765099,     -0.3660702649,    -0.05469285983,      -0.396087222
        101,           0,          13,      -7.453393668,      -4.531321955,      -4.784478957,       -1.98310311,      -4.809721842,     -0.6102700135,    0.008606618077,    -0.02746037612,                 0,                 0,                 0,     0.01124871639,    0.008606618077,    -0.02746037612,                 0,      -3.190611676,    0.003013325906,     -0.3815851896,    -0.09876042673,     -0.2562249037,     -0.3852100519,    -0.05885166502,     -0.4005722682
        101,           0,          14,      -7.472920559,      -4.535418445,      -4.793808416,      -2.002744704,      -4.813837228,     -0.6152265828,    0.008606556467,    -0.02746494366,                 0,                 0,                 0,     0.01124498429,    0.008606556467,    -0.02746494366,                 0,       -3.19116522,    0.003013325906,     -0.4011120802,     -0.1028569165,      -0.265554363,      -0.404851646,    -0.06296705101,     -0.4055288376
        101,           0,          15,      -7.491113131,      -4.539613859,      -4.804714058,      -2.021307498,      -4.817909845,     -0.6187868501,    0.008606462359,    -0.02746845253,                 0,                 0,                 0,      0.0112423225,    0.008606462359,    -0.02746845253,                 0,      -3.191607815,    0.003013325906,     -0.4193046522,     -0.1070523307,      -0.276460005,     -0.4234144404,    -0.06703966782,     -0.4090891049
        101,           0,          16,      -7.507226082,      -4.543852349,      -4.816592831,      -2.037884232,      -4.821940539,     -0.6216409297,     0.00860634209,    -0.02747094715,                 0,                 0,                 0,     0.01124068605,     0.00860634209,    -0.02747094715,                 0,      -3.191942275,    0.003013325906,      -0.435417603,     -0.1112908212,     -0.2883387779,     -0.4399911741,    -0.07107036187,     -0.4119431844
        101,           0,          17,      -7.521305344,      -4.548074921,         -4.829064,       -2.05239151,      -4.825930214,     -0.6239749948,    0.008606202214,    -0.02747250311,                 0,                 0,                 0,     0.01123999579,    0.008606202214,    -0.02747250311,                 0,      -3.192174949,    0.003013325906,     -0.4494968655,     -0.1155133924,     -0.3008099466,      -0.454498452,     -0.0750600372,     -0.4142772495
        101,           0,          18,      -7.533878638,      -4.552243091,      -4.841942521,      -2.065297862,      -4.829879627,     -0.6262878496,     0.00860604919,    -0.02747322342,                 0,                 0,                 0,     0.01124014323,     0.00860604919,    -0.02747322342,                 0,      -3.192315407,    0.003013325906,     -0.4620701594,     -0.1196815632,     -0.3136884674,     -0.4674048044,    -0.07900945033,     -0.4165901043
        101,           0,          19,      -7.545598441,      -4.556336946,      -4.855121955,       -2.07725361,      -4.833789483,     -0.6284873672,    0.008605889158,    -0.02747323275,                 0,                 0,                 0,     0.01124099741,    0.008605889158,    -0.02747323275,                 0,      -3.192375854,    0.003013325906,     -0.4737899626,     -0.1237754182,     -0.3268679014,     -0.4793605527,    -0.08291930603,     -0.4187896219
        101,           0,          20,      -7.557032249,      -4.560344613,       -4.86848678,      -2.088849774,       -4.83766031,     -0.6306914343,    0.008605727825,    -0.02747266997,                 0,                 0,                 0,     0.01124241383,    0.008605727825,    -0.02747266997,                 0,      -3.192370306,    0.003013325906,     -0.4852237702,     -0.1277830852,     -0.3402327264,     -0.4909567161,    -0.08679013261,      -0.420993689
        101,           0,          21,      -7.568599267,      -4.564255337,      -4.881887362,      -2.100532219,      -4.841492558,     -0.6328135213,    0.008605570135,    -0.02747167852,                 0,                 0,                 0,     0.01124424441,    0.008605570135,    -0.02747167852,                 0,      -3.192313593,    0.003013325906,     -0.4967907879,     -0.1316938088,     -0.3536333084,      -0.502639161,    -0.09062238056,     -0.4231157761
        101,           0,          22,      -7.580566792,      -4.568057427,      -4.895144771,      -2.112587027,      -4.845286581,     -0.6349386573,    0.008605420057,    -0.02747039831,                 0,                 0,                 0,     0.01124634605,    0.008605420057,    -0.02747039831,                 0,      -3.192220499,    0.003013325906,     -0.5087583134,     -0.1354958985,     -0.3668907183,     -0.5146939698,    -0.09441640379,      -0.425240912
        101,           0,          23,       -7.59307094,      -4.571740303,      -4.908079541,      -2.125160341,      -4.849042675,     -0.6370055723,    0.008605280515,    -0.02746895897,                 0,                 0,                 0,     0.01124858787,    0.008605280515,    -0.02746895897,                 0,      -3.192105001,    0.003013325906,     -0.5212624616,      -0.139178775,     -0.3798254882,     -0.5272672832,    -0.09817249803,      -0.427307827
